"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010976","positive regulation of neuron projection development","70/5644","161/18888",0.434782608695652,1.45502727020614,3.78513753582985,0.000166949508999909,0.00521780543430783,0.00426093319325339,"ELAVL4/AMIGO1/S100A9/ABL2/DISC1/RET/ATOH7/MARK2/EHD1/TWF1/ATF1/AVIL/CUX2/ATP8A2/STK24/PRKD1/CYFIP1/NPTN/NTRK3/RGMA/IGF1R/EEF2K/NDRG4/SERPINF1/ITGA3/NME2/BAIAP2/ANKRD27/APOE/ARHGAP35/KIDINS220/PUM2/ALK/ITGA6/CBFA2T2/ADNP/BMP7/PTK6/TIAM1/EPHA3/DHX36/SERPINI1/PRKCI/NLGN1/RAPGEF2/TENM3/ENC1/ARSB/FBXO38/DBN1/TUBB2B/PACSIN1/FUT9/FYN/CAMK2B/COBL/STYXL1/MAGI2/EPO/RELN/EZH2/LYN/STAU2/WASHC5/ROR2/DAB2IP/ABL1/RAPGEF1/SETX/ARMCX5-GPRASP2",70
"GO:0001704","formation of primary germ layer","59/5644","131/18888",0.450381679389313,1.50723053867919,3.80298627797524,0.000167600741394867,0.00521780543430783,0.00426093319325339,"EPHA2/WNT3A/ITGA8/ITGB1/DKK1/PAX2/FGFR2/EXT2/TXNRD1/BMP4/LEO1/MAP2K1/SMAD3/MESP2/AXIN1/TBX6/ARMC5/MMP15/FOXF1/ITGA3/NOG/PRKAR1A/GRB2/ITGB4/GATA6/SIX2/DUSP2/EPB41L5/ITGAV/COL5A2/BMPR2/FN1/KIF16B/MMP9/EYA2/SNAI1/BMP7/MIR1-1/ETS2/ITGB2/COL6A1/NF2/EOMES/ITGB5/SOX2/ITGA2/MACROH2A1/HAND1/GJA1/TBX20/INHBA/LAMB1/EXOC4/SOX7/EYA1/KLF4/CRB2/BRD3/COL5A1",59
"GO:0061138","morphogenesis of a branching epithelium","80/5644","189/18888",0.423280423280423,1.41653448528006,3.75697305935846,0.000175875952815201,0.00544303164515414,0.0044448560799666,"CTNNBIP1/EPHA2/WNT4/PBX1/KDM5B/IL10/AGT/NRP1/DLG5/PAX2/BTRC/FGFR2/LRP5/PAK1/FRS2/FOXA1/BMP4/SIX1/SIX4/DLL4/PML/CTSH/SOX8/ESRP2/FOXF1/HS3ST3A1/HS3ST3B1/HOXB7/NOG/MKS1/GNA13/GRB2/GREB1L/SMAD4/SIRT6/RASIP1/GDF7/SIX2/PPP3R1/HOXD13/HOXD11/BMP2/TGM2/STK4/BMP7/CTSZ/LAMA5/CELSR1/CAV3/DAG1/PLXNA1/PLXND1/TP63/DLG1/KDR/PKD2/EGF/HHIP/FOXD1/FGF1/MSX2/EDN1/ESR1/PDGFA/TBX20/GLI3/SEMA3C/SEMA3E/MET/SHH/SULF1/EYA1/GRHL2/RSPO2/EXT1/MYC/ABL1/AR/AGTR2/GPC3",80
"GO:0045773","positive regulation of axon extension","22/5644","37/18888",0.594594594594595,1.98984810466029,3.93430140378839,0.000176549286553575,0.00544303164515414,0.0044448560799666,"MACF1/DISC1/NRP1/CYFIP1/ISLR2/SEMA7A/NTN1/TRPV2/BMPR2/FN1/ADNP/CDH4/DSCAM/GOLGA4/MAP3K13/POU4F2/SEMA5A/LIMK1/SMURF1/ANAPC2/CDKL5/L1CAM",22
"GO:0003015","heart process","105/5644","260/18888",0.403846153846154,1.35149648367225,3.72554617743711,0.000180067053016845,0.00545107710870733,0.00445142611848959,"RNF207/SLC9A1/CYP2J2/TMIGD3/KCND3/CASQ2/ATP1A1/GJA5/ATP1B1/TNNT2/ADORA1/ATP2B4/TGFB2/AGT/RYR2/CELF2/CTNNA3/KCNIP2/GLRX3/TH/KCNQ1/EXT2/MYBPC3/VEGFB/GRK2/KCNE3/SCN4B/CACNA1C/KCNA5/PKP2/SCN8A/AVPR1A/MDM2/ATP2B1/FOXN4/ATP2A2/MYL2/TBX5/NOS1/P2RX4/SGCG/GCH1/SLC8A3/CALM1/HSP90AA1/TPM1/HCN4/AKAP13/MEF2A/MIR328/ATP2A3/SREBF1/GJD3/JUP/GJC1/CACNA1G/ACE/KCNH6/SCN4A/MAP2K6/GATA6/SMAD7/SPTBN4/ATP1A3/PPP1R13L/EPAS1/CALM2/CXCR4/SLC4A3/SNTA1/MC3R/EDN3/MIR1-1/CXADR/CAV3/ATP2B2/THRB/GPD1L/SCN5A/CACNA1D/WWTR1/SHOX2/FGF12/DLG1/RAP1GDS1/ISL1/PDE4D/TMEM161B/KCNN2/EDN1/FYN/GJA1/RPS6KA2/RAMP3/SRI/AKAP9/ZNHIT1/PIK3CG/KCNH2/NOS3/EXT1/TMEM65/AGTR2/FGF13/ATP2B3",105
"GO:0001707","mesoderm formation","38/5644","76/18888",0.5,1.67328136073707,3.83929346182107,0.000180243456594007,0.00545107710870733,0.00445142611848959,"EPHA2/WNT3A/ITGA8/ITGB1/DKK1/PAX2/FGFR2/EXT2/TXNRD1/BMP4/SMAD3/MESP2/AXIN1/TBX6/ARMC5/FOXF1/ITGA3/NOG/PRKAR1A/ITGB4/SIX2/EPB41L5/BMPR2/EYA2/SNAI1/BMP7/MIR1-1/NF2/EOMES/ITGA2/HAND1/GJA1/TBX20/INHBA/EXOC4/EYA1/KLF4/CRB2",38
"GO:0006023","aminoglycan biosynthetic process","38/5644","76/18888",0.5,1.67328136073707,3.83929346182107,0.000180243456594007,0.00545107710870733,0.00445142611848959,"ST3GAL3/CHST3/EXT2/B3GNT6/ST3GAL4/B3GNT4/CHST14/GLCE/HEXA/CEMIP/CHSY1/XYLT1/SMPD3/HAS3/ST3GAL2/CHST6/HS3ST3A1/HS3ST3B1/XYLT2/CLTC/B3GNT3/HAS1/B3GNT2/IL1B/B4GALT4/PXYLP1/ABCC5/UGDH/EGF/B4GALT7/GCNT2/DSE/UST/CHST12/EXT1/ST3GAL1/SLC35D2/CHST7",38
"GO:0061614","miRNA transcription","38/5644","76/18888",0.5,1.67328136073707,3.83929346182107,0.000180243456594007,0.00545107710870733,0.00445142611848959,"NOTCH2/IL10/TGFB2/AGT/GATA3/TEAD1/NCOR2/FOXA1/BMP4/FOS/YY1/SMAD6/SMAD3/NFATC3/NCOR1/SREBF1/NGFR/DDX5/GATA6/SMAD4/NOTCH3/MYCN/BMP2/ZNF512B/MRTFA/PPARG/GATA2/REST/TERT/NR3C1/PPARD/FOXO3/MYB/ESR1/MYC/NFIB/KLF4/AR",38
"GO:0007517","muscle organ development","139/5644","359/18888",0.387186629526462,1.29574434062647,3.69320217793068,0.000186844917852617,0.00562394347526999,0.00459259122105185,"PAX7/ID3/HEYL/HIVEP3/BCL9/MEF2D/CACNA1S/TNNT2/BTG2/CENPF/TGFB2/WNT3A/ACTA1/RYR2/SVIL/ITGB1/ARID5B/PPIF/ANKRD1/TLL2/ANKRD2/NEURL1/FGFR2/BMAL1/SOX6/MYOD1/MYBPC3/KMT5B/FGF3/BCL9L/USP2/BARX2/TEAD4/PKP2/WNT10B/NR4A1/MYL2/SGCG/CFL2/BMP4/SIX1/SIX4/DPF3/FOS/GSC/ZBTB42/DLL4/TPM1/ZNF609/SMAD3/ITGA11/STRA6/FBXO22/UNC45A/CHD2/NR2F2/MEF2A/LUC7L/SOX8/RBFOX1/ZNF689/PRR14/ZFHX3/ZFPM1/FZD2/B4GALNT2/HLF/NOG/RPS6KB1/DDX5/MYOM1/SMAD7/SMAD4/HMG20B/HDGFL2/MEF2B/NPHS1/RYR1/VRK3/SOX11/TCF23/VPS54/CYP26B1/MSTN/CREB1/PAX3/DNER/GPC1/FKBP1A/BMP2/JPH2/LAMA5/MIR1-1/ADARB1/COL6A1/TBX1/XBP1/LIF/LARGE1/CAV3/NR1D2/EOMES/DAG1/FLNB/MYLK/KY/EPHB1/SHOX2/RBPJ/PPP3CA/BASP1/ISL1/PITX1/TIFAB/HAND1/H1-5/UQCC2/LEMD2/MAPK14/POPDC3/CD164/GJA1/UTRN/FOXK1/TBX20/ELN/SRI/SGCE/SHH/BIN3/CHD7/ZFPM2/ADGRB1/PLEC/MYORG/PAX5/CAVIN4/MYMK/FHL1",139
"GO:0001708","cell fate specification","51/5644","110/18888",0.463636363636364,1.55158817086528,3.7874946301901,0.000188318313192465,0.00564155475040258,0.00460697283564685,"NFIA/TBX15/WNT3A/ITGB1/NRP1/DKK1/PAX2/SUFU/TENM4/TEAD4/ASCL1/MYL2/TBX5/FOXA1/SIX1/GSC/MTA1/ISL2/TBX6/TBX21/TBX4/SMAD4/GATAD2A/MYT1L/MTA3/SIX2/FOXI3/TBR1/EYA2/SOX18/OLIG2/TBX1/EOMES/SOX2/RBPJ/GSX2/ISL1/APC/TLX3/POU3F2/TBX20/GLI3/SHH/MNX1/EYA1/ESRP1/DMRT3/NFIB/LHX3/AR/TBX22",51
"GO:0043087","regulation of GTPase activity","118/5644","298/18888",0.395973154362416,1.32514899709378,3.69331425780053,0.000195388162087252,0.00582586956533397,0.00475748690192187,"ARHGEF16/EPHA2/RCC2/RAP1GAP/SYDE2/EVI5/VAV3/PIP5K1A/S100A10/RABGAP1L/RGS8/SRGAP2/PLXNA2/RAB3GAP2/GPR137B/RGS7/NET1/USP6NL/ARHGAP12/ITGB1/RASGEF1A/AGAP7P/ARHGAP22/PRKG1/AGAP11/RGS10/RASGRP2/TBC1D10C/ARAP1/PICALM/RDX/RAPGEF3/AGAP2/TBC1D30/PLXNC1/FGD6/LRCH1/RALGAPA1/FERMT2/SIPA1L1/RGS6/RASGRP1/GNB5/CCPG1/TBC1D2B/RASGRF1/NTRK3/RGS11/SGSM2/SMCR8/MIR21/RGS9/MAPRE2/DOCK6/SYDE1/RASIP1/SOS1/TBC1D8/MAP4K4/LIMS1/RAB3GAP1/PKP4/ITGA6/RAPGEF4/CHN1/ALS2/DOCK10/NGEF/AGAP1/RALGAPA2/TGM2/PREX1/TIAM1/BCR/SGSM1/FGD5/TBC1D5/ALS2CL/EPHA3/GSK3B/PLXNA1/PLXND1/DVL3/EPHB3/TBC1D1/RASGEF1B/ARHGAP24/TBC1D9/RAPGEF2/F2RL1/WDR41/EFNA5/RASGEF1C/FGD2/TIAM2/ADAP1/CHN2/CCL26/MET/PLXNA4/EZH2/ARFGEF1/PTK2/DOCK8/RIC1/C9orf72/SEMA4D/FGD3/TBC1D2/DAB2IP/RALGPS1/SLC27A4/RAPGEF1/TSC1/RALGDS/VAV2/CDKL5/DOCK11",118
"GO:0086001","cardiac muscle cell action potential","41/5644","84/18888",0.488095238095238,1.63344132833856,3.79827428762871,0.00020034370270649,0.00594034089341405,0.00485096579599582,"RNF207/KCND3/ATP1A1/GJA5/ATP1B1/RYR2/ANK3/CTNNA3/KCNIP2/KCNQ1/KCNE3/SCN4B/CACNA1C/KCNA5/PKP2/SCN8A/ATP2A2/CALM1/HCN4/MIR328/JUP/GJC1/CACNA1G/KCNH6/SCN4A/SLC4A3/SNTA1/MIR1-1/CXADR/CAV3/GPD1L/SCN5A/CACNA1D/FGF12/DLG1/TMEM161B/KCNN2/GJA1/AKAP9/KCNH2/FGF13",41
"GO:0060348","bone development","89/5644","215/18888",0.413953488372093,1.38532131261022,3.70937396169553,0.000201097983322944,0.00594034089341405,0.00485096579599582,"MATN1/NOTCH2/MEF2D/MYOC/PAPPA2/OPTC/COL13A1/PAPSS2/FGFR2/PTH/EXT2/LTBP3/LRP5/TSKU/COL2A1/RARG/TRPV4/RFLNA/BMP4/TGFB3/FOXN3/GPR68/ADAMTS7/AKAP13/LRRK1/CHSY1/XYLT1/VKORC1/SMPD3/GLG1/RPL13/SPNS2/CTC1/PHOSPHO1/GH1/AXIN2/MAP2K6/SLC38A10/COMP/RYR1/FOSL2/CYP26B1/ITGB6/BMPR2/NPPC/BMP2/ASXL1/TGM2/SULF2/GNAS/COL6A1/LARGE1/FOXP1/BBX/CLDN18/SHOX2/IFT80/FGFR3/KDR/BMPR1B/SLC9B2/PITX2/ADAMTS12/RANBP3L/TIFAB/CDX1/FGF18/SH3PXD2B/MSX2/BMP6/MAPK14/RUNX2/RAB23/GJA1/FAM20C/SNX10/GLI3/LRRC17/LEP/INSIG1/BPNT2/SULF1/MMP16/OSR2/EXT1/CCN4/FREM1/SEMA4D/ATP6AP1",89
"GO:0030111","regulation of Wnt signaling pathway","133/5644","342/18888",0.388888888888889,1.30144105835105,3.67244869982954,0.000203789326650882,0.00599197228499885,0.00489312871544296,"CTNNBIP1/PTPRU/MACF1/TRABD2B/PLPP3/TMEM9/LGR6/SOX13/WNT3A/DISC1/CCNY/DKK1/MIR346/BTRC/FGFR2/ZRANB1/BMAL1/LRP4/SDHAF2/FRMD8/FOLR1/TPBGL/TSKU/PTPRO/PRICKLE1/WNT10B/LRP1/WIF1/C12orf43/LATS2/PPM1A/CCDC88C/GSC/USP8/CSNK1G1/SMAD3/TLE3/LRRK1/AXIN1/GPRC5B/AMFR/CDH3/WWOX/FOXL1/NXN/NLK/IFT20/IGFBP4/JUP/ITGA3/NOG/MKS1/RNF43/SMURF2/AXIN2/NHERF1/RNF213/CSNK1D/APCDD1/SMAD4/APOE/ATP6V1C2/LBX2/TCF7L1/LYPD6/CCNYL1/IGFBP2/RSPO4/SPEF1/FERMT1/BMP2/STK4/SULF2/ADNP/APCDD1L/MIR1-1/TIAM1/KREMEN1/VGLL4/RBMS3/GSK3B/KPNA1/RUVBL1/WWTR1/SIAH2/IFT80/SOX2/SENP2/RBPJ/EGF/TERT/SEMA5A/CTNND2/ISL1/APC/CSNK1G3/CSNK1A1/G3BP1/SOX30/TMEM170B/DCDC2/MAPK14/MDFI/TPBG/ANKRD6/FOXO3/GLI3/GRB10/FZD9/CDK14/SHH/SOX7/SULF1/TMEM64/STK3/UBR5/CTHRC1/RSPO2/CCN4/KANK1/MLLT3/GNAQ/TLE4/TLE1/SPIN1/WNK2/BARX1/DAB2IP/ABL1/ATP6AP2/DDX3X/XIAP/GPC3",133
"GO:0072009","nephron epithelium development","55/5644","121/18888",0.454545454545455,1.52116487339733,3.75435902478512,0.000204894576085791,0.00599670715539566,0.00489699527710255,"CTNNBIP1/WNT4/HEYL/NOTCH2/PBX1/AGT/GATA3/PAX2/AQP11/PTPRO/BMP4/SIX1/SIX4/MYO1E/IQGAP1/SOX8/HS3ST3A1/HS3ST3B1/HOXB7/NOG/PECAM1/GREB1L/SMAD4/NPHS1/OSR1/SIX2/HOXD11/STAT1/BMP2/ASXL1/LAMA5/LIF/WWTR1/HES1/DLG1/PKD2/BASP1/FOXD1/KLHL3/FGF1/EDN1/TFAP2B/AHI1/AQP1/GLI3/MAGI2/PODXL/SHH/EYA1/CALB1/EXT1/MTSS1/MYC/AGTR2/GPC3",55
"GO:0003148","outflow tract septum morphogenesis","16/5644","24/18888",0.666666666666667,2.23104181431609,3.93937149746053,0.000213104835358877,0.00620838903378086,0.00506985767171988,"TGFB2/NRP1/FGFR2/PARVA/BMP4/SMAD6/GATA6/SMAD4/NRP2/TBX1/ROBO1/ISL1/MSX2/TBX20/SEMA3C/ZFPM2",16
"GO:0007160","cell-matrix adhesion","98/5644","241/18888",0.406639004149378,1.36084293238367,3.68033749272561,0.000216298539996563,0.00627265765990031,0.00512234033435743,"AJAP1/RCC2/WNT4/SLC9A1/MACF1/TESK2/PIP5K1A/S100A10/MYOC/DISC1/ACTN2/ITGA8/ITGB1/NRP1/COL13A1/COL17A1/PTPRJ/RHOD/PPFIA1/CD3E/TECTA/ACVRL1/ITGB7/PPFIA2/NID2/FERMT2/ACTN1/TRPM7/ONECUT1/SMAD3/ITGA11/CORO2B/PEAK1/EMP2/ITGAM/CDH13/ITGAE/CCR7/JUP/SKAP1/ITGA3/ITGB4/ACTG1/ONECUT2/FUT1/RRAS/WDPCP/MAP4K4/LIMS1/EPB41L5/CLASP1/ITGB6/ITGA6/ITGAV/FN1/SNED1/FERMT1/RIN2/TIAM1/ITGB2/BCR/NF2/ITGA9/DAG1/ADAMTS9/EPHA3/CD96/GSK3B/ITGB5/PIK3CB/APOD/LIMCH1/KDR/HPSE/FGB/ADAMTS12/CCL28/ITGA1/ITGA2/EFNA5/PTPRK/UTRN/CD36/SEMA3E/CDK6/SGCE/DLC1/PLEKHA2/ADAM9/PTK2/MIR939/FREM1/ACER2/ABL1/TSC1/ADAMTS13/ARHGAP6/L1CAM",98
"GO:0048568","embryonic organ development","171/5644","455/18888",0.375824175824176,1.25771917664193,3.63261882018801,0.000220950288385932,0.00632258812819105,0.00516311425595592,"RNF207/EPHA2/ECE1/ID3/HIPK1/TBX15/NOTCH2/EFNA1/NES/PBX1/IL10/TGFB2/WNT3A/RYR2/GATA3/ITGA8/ZEB1/PAX2/PDZD7/SUFU/FGFR2/HMX3/TH/KCNQ1/MICAL2/TEAD1/E2F8/FOLR1/C2CD3/MYO7A/DSCAML1/TECTA/TEAD4/PRICKLE1/ARID2/COL2A1/KRT8/RARG/LRIG3/FRS2/E2F7/FOXN4/FBXW8/KDM2B/POLE/ATP8A2/CDX2/BMP4/SIX1/SIX4/MTHFD1/ZFP36L1/TGFB3/VASH1/GSC/AKT1/ALDH1A2/RBPMS2/MAP2K1/SMAD3/STRA6/NR2F2/CLUAP1/RBBP6/TBX6/MAPK3/NDRG4/DNAAF1/FOXF1/ZFPM1/NTN1/MYO15A/KRT19/FZD2/PLCD3/HOXB1/HOXB7/HOXB9/NOG/MKS1/TBX4/BPTF/RPL38/NHERF1/GRB2/MIB1/TTC39C/ANKRD24/PBX4/HPN/PPP1R13L/FLT3LG/EPN1/SOX11/OSR1/NCOA1/SIX2/EPAS1/OTX1/WDPCP/EN1/HS6ST1/BBS5/DLX2/SP3/SATB2/OVOL2/MAFB/STK4/SNAI1/CEBPB/BMP7/SOX18/COL18A1/TBX1/BCR/LIF/TRIOBP/EOMES/GATA2/IFT122/CLRN1/SHOX2/CCDC39/TRA2B/HES1/DLG1/NKX3-2/CLRN2/RBPJ/KDR/PKD2/PITX2/FBN2/TIFAB/POU4F3/HAND1/TUBB2B/EDN1/PPIL1/MDFI/RUNX2/MYO6/PRDM1/GJA1/AHI1/MTHFD1L/PDGFA/TBX20/GLI3/COBL/PLXNA4/INSIG1/EN2/SHH/DNAJB6/CHD7/TTPA/EYA1/MMP16/STK3/OSR2/GRHL2/CTHRC1/ZFPM2/PAX5/WHRN/CRB2/TPRN/ZIC3/NSDHL",171
"GO:0030522","intracellular receptor signaling pathway","142/5644","369/18888",0.384823848238482,1.28783714484912,3.6451605547461,0.000220998902670369,0.00632258812819105,0.00516311425595592,"ZDHHC18/PUM1/HEYL/PTPN22/NEK7/NR5A2/INAVA/ESRRG/LYPLAL1/AKR1C3/NCOA4/MAPK8/ZMIZ1/CYP26A1/CTBP2/BMAL1/CRY2/NR1H3/SLC15A3/UNC93B1/CLPB/PAK1/MIR708/PRCP/NR4A1/RARG/CALCOCO1/CYP27B1/CRY1/OAS3/DDX54/OASL/NCOR2/PRKD1/NFKBIA/FOXA1/GPHB5/ESR2/ESRRB/AKT1/VPS18/DNAAF4/NEDD4/ALDH1A2/TRIP4/NR2E3/PML/NR2F2/NLRC3/CNOT1/PLCG2/ZDHHC7/ALOX15/SCIMP/NLRP1/AURKB/NCOR1/SREBF1/PHB1/TRIM25/DDX5/MAP2K6/SEC14L1/NPLOC4/COLEC12/EPG5/ZNRF4/CARM1/PKN1/KLF2/NR2F6/ZNF536/ACTN4/CARD8/IRF3/PUM2/NCOA1/RTN4/CYP26B1/NR4A2/WDFY1/BMP2/ASXL1/ITCH/PTGIS/CYP24A1/PMEPA1/PRMT2/TBX1/TADA3/PPARG/RFTN1/NR1D2/THRB/FOXP1/NR1I2/SLC15A2/UBA5/TP63/TNIP2/ANKRD17/POU4F2/DDX60/AHRR/ISL1/PLPP1/F2RL1/NR2F1/NR3C1/CSNK1A1/PPARGC1B/PPARD/PIM1/TRERF1/UFL1/NR2E1/ESR1/GPER1/AHR/TAX1BP1/NOD1/GHRHR/CD36/LEP/TRIM24/EZH2/PRKDC/NCOA2/FABP5/RIPK2/UBR5/JAK2/KDM4C/UBQLN1/SLC46A2/NR6A1/RXRA/TASL/DDX3X/AR/BTK/XIAP",142
"GO:0010811","positive regulation of cell-substrate adhesion","56/5644","124/18888",0.451612903225806,1.51135090647219,3.72934504860398,0.000222002385858385,0.00632258812819105,0.00516311425595592,"WNT4/S100A10/MYOC/DISC1/NRP1/SPOCK2/DOCK1/HSD17B12/PTPRJ/CD3E/FERMT2/SMAD3/EMP2/CDH13/FOXF1/ALOX15/CCR7/JUP/SKAP1/ITGA3/FUT1/RRAS/MYADM/VIT/PRKCE/MAP4K4/LIMS1/EPB41L5/ITGA6/FN1/ARPC2/FERMT1/RIN2/STK4/PREX1/TRIOBP/FBLN2/DAG1/ABI3BP/CCDC80/GSK3B/KDR/FGB/EGFLAM/CCL28/NEDD9/CARMIL1/UTRN/AGR2/CD36/CDK6/COL26A1/PLEKHA2/JAK2/ABL1/TSC1",56
"GO:0043244","regulation of protein-containing complex disassembly","56/5644","124/18888",0.451612903225806,1.51135090647219,3.72934504860398,0.000222002385858385,0.00632258812819105,0.00516311425595592,"TMOD4/NES/CAMSAP2/ACTN2/SVIL/BNIP3/SPTBN2/UVRAG/RDX/EPS8/TWF1/AVIL/NAV3/TRPV4/CFL2/SPTB/TTBK2/TMOD2/TMOD3/HDGFL3/IGF1R/CLEC16A/FLII/SMCR8/TAOK1/CALCOCO2/INSR/SPTBN4/TRIM54/SPTBN1/PLEK/ADD2/CAPG/CLASP1/VIL1/SPEF1/TPX2/SCAF4/TOM1/TRIOBP/VILL/ATXN7/MAP6D1/ADD1/CRACD/SEMA5A/F2RL1/APC/CARMIL1/SCIN/TECPR1/LMOD2/ASPH/TMOD1/SETX/FGF13",56
"GO:0048278","vesicle docking","33/5644","64/18888",0.515625,1.7255714032601,3.79559262606195,0.000225329002200976,0.00638868077222499,0.00521708643723782,"RAB3B/STX6/CTBP2/SYTL2/SYT1/CEP83/STX2/EXOC5/VTI1B/VPS18/UNC13C/RAB8B/NDRG4/STX8/STXBP2/PPFIA3/PLEK/EXOC6B/RALB/SNAP25/KCNB1/STX16/EXOC1/EXOC3/RAB3C/CPLX2/EXOC2/STX11/STX1A/EXOC4/TSNARE1/UNC13B/STXBP1",33
"GO:0008543","fibroblast growth factor receptor signaling pathway","42/5644","87/18888",0.482758620689655,1.61558200347027,3.75682074171228,0.000228683715427032,0.00645497900745368,0.00527122650717654,"WNT4/DSTYK/GATA3/ITGB1/FGFBP3/FGFR2/CREB3L1/FLRT1/FIBP/FGF19/FGF3/FGF23/FRS2/PTPN11/KL/OTX2/FLRT2/NPTN/IQGAP1/NGFR/NOG/GRB2/PRKD2/SOS1/GPC1/FLRT3/KIF16B/SULF2/MIR1-1/TRIM71/FGFR3/HHIP/SPRY4/FGF1/FGF18/FGFR4/FRS3/RUNX2/FAM20C/SULF1/EXT1/SETX",42
"GO:0030509","BMP signaling pathway","72/5644","168/18888",0.428571428571429,1.43424116634606,3.69060969091959,0.000231066493181962,0.00649337742565771,0.00530258319472533,"NBL1/NFIA/TRIM33/NOTCH2/HJV/DKK1/CHRDL2/ACVRL1/AMHR2/SLC39A5/SPART/SMAD9/BMP4/PPM1A/RBPMS2/SMAD6/SKOR1/NEO1/RGMA/PCSK6/MAPK3/CDH5/SMPD3/FAM83G/DLX3/ITGA3/TOB1/TMEM100/NOG/MIR21/DDX5/SMURF2/UBE2O/GATA6/ARK2C/SMAD7/SMAD4/COMP/SOX11/GDF7/CRIM1/ACVR2A/TNFAIP6/DLX1/BMPR2/VWC2L/BMP2/BMP7/PPARG/HES1/RBPJ/KDR/BMPR1B/FSTL5/FOXD1/FSTL4/MSX2/BMP6/SCUBE3/RUNX2/TFAP2B/BMPER/TBX20/SMURF1/KCP/SULF1/GDF6/EXT1/CRB2/ABL1/XIAP/GPC3",72
"GO:0002063","chondrocyte development","20/5644","33/18888",0.606060606060606,2.02821983119644,3.85918043207267,0.000242039475773142,0.00677177405566179,0.00552992579241489,"MATN1/TSKU/RARG/RFLNA/CHSY1/SMPD3/AXIN2/SMAD7/MEX3C/COMP/BMPR2/SULF2/SHOX2/BMPR1B/FGF18/MSX2/RUNX2/BPNT2/SULF1/EXT1",20
"GO:0018105","peptidyl-serine phosphorylation","112/5644","282/18888",0.397163120567376,1.32913129363512,3.63523615652272,0.000244076368996004,0.0067988114890071,0.00555200494018149,"RPS6KA1/OPRD1/CLSPN/MAST2/MKNK1/HIPK1/NEK7/ATP2B4/IKBKE/MAPKAPK2/CAMK1G/MARK1/WNT3A/SMYD3/RET/MAPK8/DKK1/STK32C/CSNK2A3/MARK2/GRK2/PAK1/MAP3K12/MAPKAPK5/NOS1/ULK1/LATS2/PRKD1/PRKCH/TCL1B/BDKRB2/MARK3/AKT1/TTBK2/CSNK1G1/ULK3/NTRK3/AXIN1/PLK1/PRKCB/ULK2/NLK/RPS6KB1/TLK2/ERN1/PRKCA/RPTOR/CSNK1D/SMAD7/MAP2K2/MAST1/PKN1/MAST3/MAP3K10/AKT2/SPTBN4/PRKD2/VRK3/PRKCG/AKT3/PRKCE/STK39/CAB39/TOP1/STK4/PCK1/DYRK1A/LIF/INPP5J/GPD1L/MAPKAPK3/PRKCD/GSK3B/PFN2/PRKCI/MAP3K13/TFRC/PAK2/DGKQ/STK32B/FNIP2/RICTOR/PDE4D/MAST4/CAMK4/CSNK1G3/STK32A/CSNK1A1/CAMK2A/NSD1/MAPK9/SRPK1/MAPK14/MAPK13/STK38/TTBK1/SGK1/RPS6KA2/IL6/CAMK2B/MLXIPL/AKAP9/LMTK2/SRPK2/PRKDC/SGK3/RIPK2/IFNA2/PRKACG/NEK6/MAPKAP1/PNCK",112
"GO:0150115","cell-substrate junction organization","48/5644","103/18888",0.466019417475728,1.55956321000736,3.71729966200857,0.000246909975855144,0.00684770854434944,0.00559193496225372,"RCC2/WNT4/SLC9A1/MACF1/TESK2/PIP5K1A/S100A10/MYOC/LAMC1/ACTN2/NRP1/COL17A1/PTPRJ/RHOD/PRICKLE1/ACVRL1/FERMT2/ACTN1/RAB8B/SMAD3/CORO2B/PEAK1/ITGB4/ACTG1/MAPRE2/WDPCP/MAP4K4/LIMS1/EPB41L5/CLASP1/ITGA6/FN1/BCR/IQSEC1/EPHA3/APOD/LIMCH1/KDR/ITGA2/EFNA5/DST/PTPRK/DLC1/PTK2/PLEC/ABL1/TSC1/ARHGAP6",48
"GO:0017157","regulation of exocytosis","79/5644","188/18888",0.420212765957447,1.40626837764073,3.65457221350244,0.000253929462979572,0.0069874109720934,0.00570601792664299,"RAB3B/SYT6/S100A10/SYT2/STAM/ADRA2A/SYT8/SYT7/SYT12/TPCN2/GAB2/SYT10/SLC4A8/RAB21/SYT1/PPFIA2/ATP2A2/RPH3A/LAMP1/STXBP6/RAB15/VPS18/RAB8B/SCAMP5/SV2B/PRKCB/IL4R/DOC2A/ITGAM/SMPD3/VPS4A/FOXF1/SMCR8/LGALS9/SNF8/SEPTIN4/STXBP2/ADGRE2/CD177/PRKCG/SDC1/CLASP1/RAB3GAP1/RAPGEF4/CDK5R2/RIMS4/KCNB1/ATP9A/ITGB2/SEPTIN5/BCR/WNT7A/CADPS/SNX4/GATA2/RAB7A/PFN2/P2RY1/NLGN1/CPLX1/REST/RAB33B/FGB/RAB3C/SV2C/F2RL1/WDR41/CPLX2/DTNBP1/RABGEF1/STX1A/ZP3/PCLO/CADPS2/LYN/RIMS2/SYK/STXBP1/SYTL4",79
